Protein Name,Protein ChEMBL ID,Molecule ChEMBL ID,Standard Type,Standard Value,Standard Units,SMILES
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4457361,IC50,4.01,nM,O=C(c1nnc2ccc(Cl)cn12)N1CCC(c2ccccc2C(F)(F)F)CC1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4452483,IC50,3.7,nM,COc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4570619,IC50,3.97,nM,CCOc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4468564,IC50,3.75,nM,O=C(c1nnc2ccc(C(F)(F)F)cn12)N1CCC(c2ccccc2C(F)(F)F)CC1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4559814,IC50,4.1,nM,O=C(c1nnc2ccc(F)cn12)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4586625,IC50,4.5,nM,O=C(c1nnc2ccc(Cl)cn12)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4525563,IC50,6.0,nM,COc1ccc2nnc(C(=O)N3C[C@H]4C[C@@H](c5ccccc5C(F)(F)F)C[C@H]4C3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4472596,IC50,2.7,nM,CCOc1ccc2nnc(C(=O)N3C[C@H]4C[C@@H](c5ccccc5C(F)(F)F)C[C@H]4C3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4546092,IC50,3.4,nM,O=C(c1nnc2ccc(C(F)(F)F)cn12)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4463039,IC50,5.14,nM,N#Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4524379,IC50,3.9,nM,Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4569872,IC50,6.0,nM,N#Cc1ccc2nnc(C(=O)N3C[C@H]4C[C@@H](c5ccccc5C(F)(F)F)C[C@H]4C3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL3954871,IC50,5.73,nM,N#Cc1ccc2nnc(C(=O)N3CCC(c4cccc(F)c4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL3901852,IC50,4.88,nM,N#Cc1ccc2nnc(C(=O)N3CCC(c4cc(F)ccc4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL3942071,IC50,5.84,nM,N#Cc1ccc2nnc(C(=O)N3CCC(c4c(F)cccc4C(F)(F)F)CC3)n2c1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4435017,IC50,4.98,nM,O=C(c1cn2ncccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4462481,IC50,2.66,nM,Cc1ccc2nc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)cn2n1
Plasma retinol-binding protein,CHEMBL3100,CHEMBL4469381,IC50,3.6,nM,O=C(c1cn2nc(C3CC3)ccc2n1)N1CCC(c2ccccc2C(F)(F)F)CC1
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL193,IC50,1.0,nM,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL1202817,IC50,0.0,nM,CCCCN(CCCC)CCCOc1ccc(-c2cn3ccc(C)nc3n2)cc1.Cl
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL80771,IC50,5.1,nM,COCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1ccccc1[N+](=O)[O-]
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL78651,IC50,2.9,nM,COCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1cccc(Cl)c1Cl
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL312276,IC50,3.6,nM,CC1=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C(c2ccccc2C(F)(F)F)/C1=C(\O)OCC1CCCCO1
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL432933,IC50,5.1,nM,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1cccc(Cl)c1Cl
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL81326,IC50,3.3,nM,CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1cccc([N+](=O)[O-])c1
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL193,IC50,2.9,nM,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL78656,IC50,1.4,nM,CC1=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C(c2ccccc2[N+](=O)[O-])/C1=C(\O)OC(C)C
Voltage-gated L-type calcium channel alpha-1C subunit,CHEMBL2830,CHEMBL1098840,IC50,6.0,nM,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCC(C)c2ccccc2)C1c1cccc([N+](=O)[O-])c1
Acetylcholinesterase,CHEMBL4768,CHEMBL1204112,IC50,3.0,nM,C[N+](C)(CC(=O)c1ccc(-c2ccc(C(=O)C[N+](C)(C)CC3OCCCO3)cc2)cc1)CC1OCCCO1.[Br-].[Br-]
Acetylcholinesterase,CHEMBL4768,CHEMBL502,IC50,6.0,nM,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL4524111,IC50,3.49,nM,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL322343,IC50,4.5,nM,CCC1=CC2Cc3nc4cc(C)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL208599,IC50,2.77,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL208599,IC50,3.34,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL208599,IC50,0.23,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,4.23,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,3.1,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,0.64,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL142491,IC50,3.2,nM,CCC1=CC2Cc3nc4cccc(F)c4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL142491,IC50,3.58,nM,CCC1=CC2Cc3nc4cccc(F)c4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL143290,IC50,2.43,nM,CC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL143094,IC50,3.59,nM,CCC1=CC2Cc3nc4cc(C)cc(C)c4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL208599,IC50,1.3,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL208599,IC50,2.31,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL208599,IC50,0.0674,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL335355,IC50,2.62,nM,CCC1=CC2Cc3nc4cc(F)cc(F)c4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL341658,IC50,1.91,nM,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL341658,IC50,0.5,nM,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,1.15,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,3.03,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,0.0245,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL535812,IC50,2.19,nM,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL535812,IC50,1.67,nM,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL4524111,IC50,3.467,nM,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,1.148,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL322343,IC50,4.467,nM,CCC1=CC2Cc3nc4cc(C)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL143812,IC50,1.288,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL555666,IC50,0.4,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL555666,IC50,0.27,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL557155,IC50,0.48,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL557155,IC50,0.36,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL534932,IC50,1.26,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL534932,IC50,0.65,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL2113368,IC50,0.33,nM,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL2113368,IC50,0.26,nM,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL555214,IC50,1.06,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL555214,IC50,0.8,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL538573,IC50,1.97,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL538573,IC50,1.6,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL539599,IC50,2.09,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL539599,IC50,1.31,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL2113367,IC50,0.54,nM,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL2113367,IC50,0.44,nM,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL536047,IC50,4.23,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL199861,IC50,4.0,nM,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL372202,IC50,5.0,nM,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5cc(Cl)cc(Cl)c35)CCCC4)c2c1
Acetylcholinesterase,CHEMBL4768,CHEMBL382260,IC50,2.3,nM,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1
Acetylcholinesterase,CHEMBL4768,CHEMBL199585,IC50,2.0,nM,O=C(CCCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL199538,IC50,3.5,nM,O=C(CCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL381499,IC50,0.2,nM,O=C(CCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL383663,IC50,2.0,nM,O=C(CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL199670,IC50,1.0,nM,O=C(CCCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL483716,IC50,1.3,nM,CCC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL143812,IC50,2.77,nM,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL2374005,IC50,4.5,nM,CCC1=C[C@@H]2Cc3nc4cc(C)ccc4c(N)c3[C@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL2007996,IC50,1.15,nM,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL140476,IC50,4.23,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL4524111,IC50,3.49,nM,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL536047,IC50,4.23,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL225077,IC50,3.0,nM,O=C(CCOc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL225327,IC50,0.7,nM,O=C(CCOc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL223277,IC50,1.5,nM,O=C(CCOc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL427082,IC50,0.5,nM,O=C(CCCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL225021,IC50,0.3,nM,O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL225326,IC50,0.6,nM,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL223443,IC50,0.2,nM,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL223170,IC50,0.7,nM,N#Cc1ccc2[nH]cc(CCC(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1
Acetylcholinesterase,CHEMBL4768,CHEMBL388551,IC50,2.9,nM,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL223549,IC50,4.4,nM,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCCc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL389192,IC50,0.5,nM,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL225198,IC50,0.06,nM,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL225567,IC50,0.02,nM,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL224335,IC50,4.0,nM,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL2448138,IC50,1.74,nM,
Acetylcholinesterase,CHEMBL4768,CHEMBL486698,IC50,5.73,nM,Cl.Nc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL3217103,IC50,0.82,nM,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL3216210,IC50,1.86,nM,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL3216209,IC50,0.82,nM,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL3216208,IC50,2.28,nM,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL3216655,IC50,0.09,nM,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL3216422,IC50,0.57,nM,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2.Cl.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL3216886,IC50,0.29,nM,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL478193,IC50,1.0,nM,Cc1c(C)c2ccc(OCCCCOc3cc(O)cc([N+](C)(C)C)c3)cc2oc1=O.[I-]
Acetylcholinesterase,CHEMBL4768,CHEMBL514534,IC50,2.1,nM,Cc1c(C)c2ccc(OCCCOc3cc(O)cc([N+](C)(C)C)c3)cc2oc1=O.[I-]
Acetylcholinesterase,CHEMBL4768,CHEMBL477141,IC50,0.17,nM,C[N+](C)(C)c1cc(O)cc(OCCCCOc2cc(O)cc([N+](C)(C)C)c2)c1.[I-].[I-]
Acetylcholinesterase,CHEMBL4768,CHEMBL477140,IC50,0.49,nM,C[N+](C)(C)c1cc(O)cc(OCCCOc2cc(O)cc([N+](C)(C)C)c2)c1.[I-].[I-]
Acetylcholinesterase,CHEMBL4768,CHEMBL1652,IC50,0.12,nM,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL486698,IC50,5.73,nM,Cl.Nc1c2c(nc3cc(Cl)ccc13)CCCC2
Acetylcholinesterase,CHEMBL4768,CHEMBL2019035,IC50,5.0,nM,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2c1.Cl
Acetylcholinesterase,CHEMBL4768,CHEMBL2019032,IC50,5.0,nM,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2ccccc2o1
Acetylcholinesterase,CHEMBL4768,CHEMBL502,IC50,4.2,nM,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
Acetylcholinesterase,CHEMBL4768,CHEMBL381499,IC50,0.2,nM,O=C(CCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL199861,IC50,1.0,nM,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12
Acetylcholinesterase,CHEMBL4768,CHEMBL4168520,IC50,6.0,nM,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)c[n+]2C.O=S(=O)([O-])C(F)(F)F
Acetylcholinesterase,CHEMBL4768,CHEMBL4249379,IC50,1.3,nM,CC1CCC2CC(Cc3nc4ccccc4c(N)c32)C1
Acetylcholinesterase,CHEMBL4768,CHEMBL4249848,IC50,1.15,nM,CCC1CCC2CC(Cc3nc4ccccc4c(N)c32)C1
Acetylcholinesterase,CHEMBL4768,CHEMBL110077,IC50,3.49,nM,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2
Neurokinin 1 receptor,CHEMBL3942,CHEMBL2114031,IC50,4.6,nM,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1C[C@H](O)CN1C(=O)c1c[nH]c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL303890,IC50,1.7,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL66193,IC50,5.0,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccccc1)NC(=O)C1C[C@@H](O)CN1C(=O)c1[nH]nc2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL303896,IC50,1.1,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccc2c(c1)OCCO2)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL292715,IC50,3.5,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1cn(C=O)c2ccccc12)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL305548,IC50,4.9,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL303548,IC50,1.7,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL539762,IC50,3.5,nM,CN(C)CCn1cc(C(=O)N2C[C@H](O)CC2C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21.Cl
Neurokinin 1 receptor,CHEMBL3942,CHEMBL304901,IC50,4.3,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccc(F)cc1)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL305547,IC50,3.5,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1cccc(C(F)(F)F)c1)NC(=O)C1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12
Neurokinin 1 receptor,CHEMBL3942,CHEMBL68225,IC50,5.4,nM,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccccc1)NC(=O)C1CCCN1C(=O)c1c[nH]c2ccccc12
